,X,Y,CLUSTER
RIGHT,4.5537,0.7013,4.0
RIGHT,5.1733,-2.0897,4.0
RIGHT,5.3406,-1.3726,4.0
RIGHT,5.7789,-1.5383,4.0
RIGHT,5.3626,-2.9045,4.0
RIGHT,5.0048,-0.4062,4.0
RIGHT,5.0996,2.2324,4.0
RIGHT,5.2216,1.8024,4.0
RIGHT,5.2375,-2.0184,4.0
RIGHT,4.6236,-1.2701,4.0
RIGHT,4.8929,0.4572,4.0
RIGHT,4.0261,-1.0184,4.0
RIGHT,5.0127,-2.6667,4.0
RIGHT,5.8642,-2.9324,4.0
RIGHT,4.2014,-2.1709,4.0
RIGHT,4.3401,-1.806,4.0
RIGHT,5.0127,2.7215,4.0
RIGHT,5.4427,0.4176,4.0
RIGHT,4.5934,-2.3693,4.0
RIGHT,4.9618,-1.9533,4.0
RIGHT,5.0999,-1.4418,4.0
RIGHT,4.7833,-1.7775,4.0
RIGHT,5.9932,-1.1911,4.0
RIGHT,4.8132,-2.2597,4.0
RIGHT,4.981,1.561,4.0
RIGHT,4.7712,-2.7712,4.0
RIGHT,4.9747,0.8587,4.0
RIGHT,5.2663,-0.0427,4.0
RIGHT,5.1079,1.6598,4.0
RIGHT,5.4366,0.7432,4.0
RIGHT,5.0504,-1.5507,4.0
RIGHT,4.6582,-2.6016,4.0
RIGHT,4.6868,-0.4393,4.0
RIGHT,4.1848,-2.0493,4.0
RIGHT,4.5325,-2.7314,4.0
RIGHT,5.1287,1.237,4.0
RIGHT,4.5116,-2.2173,4.0
RIGHT,4.8938,-1.0489,4.0
RIGHT,4.3587,-1.6245,4.0
RIGHT,4.8094,-0.4264,4.0
RIGHT,4.6632,0.2796,4.0
RIGHT,5.6868,-2.7983,4.0
RIGHT,4.4734,-2.83,4.0
RIGHT,5.2079,-1.4151,4.0
RIGHT,4.4436,-1.301,4.0
RIGHT,5.2913,-2.9547,4.0
RIGHT,5.4889,-0.6955,4.0
RIGHT,5.2047,-2.4272,4.0
RIGHT,4.2194,-1.3281,4.0
RIGHT,4.5867,-1.4046,4.0
RIGHT,4.7813,-1.7426,4.0
RIGHT,4.4586,-1.8737,4.0
RIGHT,4.5451,0.6823,4.0
RIGHT,4.9653,2.9819999999999998,4.0
RIGHT,4.8389,2.0502,4.0
RIGHT,5.0798,2.6353,4.0
RIGHT,4.9204,-1.4518,4.0
RIGHT,5.0017,-0.7648,4.0
RIGHT,4.0577,-2.2345,4.0
RIGHT,5.0886,-2.0044,4.0
RIGHT,5.1131,-2.4135,4.0
RIGHT,4.8944,-2.2405,4.0
RIGHT,5.1359,-2.4618,4.0
RIGHT,5.6119,-1.5361,4.0
RIGHT,4.699,-1.5759,4.0
RIGHT,5.3766,-1.0283,4.0
RIGHT,4.7349,-2.7995,4.0
RIGHT,4.872,1.0629,4.0
RIGHT,4.9615,-0.0094,4.0
RIGHT,4.8241,1.5203,4.0
RIGHT,4.7073,-0.4111,4.0
RIGHT,5.1692,1.9462,4.0
RIGHT,5.3521,-2.6443,4.0
RIGHT,4.6961,0.7368,4.0
RIGHT,4.8266,1.4526,4.0
RIGHT,4.8288,-2.9333,4.0
RIGHT,5.4131,-2.8377,4.0
RIGHT,4.2422,-1.8948,4.0
RIGHT,5.9598,-1.12,4.0
RIGHT,4.7427,-1.5425,4.0
RIGHT,4.8413,2.4176,4.0
RIGHT,4.8731,0.1206,4.0
RIGHT,5.8252,-2.0662,4.0
RIGHT,5.3955,-2.9301,4.0
RIGHT,5.9125,-1.8029,4.0
RIGHT,5.8744,-1.5133,4.0
RIGHT,5.5504,-2.013,4.0
RIGHT,4.5326,-0.5761,4.0
RIGHT,4.9689,2.9832,4.0
RIGHT,5.2506,-1.2785,4.0
RIGHT,5.0508,-2.4053,4.0
RIGHT,4.578,-2.8295,4.0
RIGHT,5.6923,-2.3532,4.0
RIGHT,4.9529,2.4223,4.0
RIGHT,4.8506,2.7853,4.0
RIGHT,4.9087,1.0181,4.0
RIGHT,5.3079,-2.1537,4.0
RIGHT,4.8152,1.5569,4.0
RIGHT,4.1559,-1.1004,4.0
RIGHT,5.2927,-1.4647,4.0
RIGHT,4.8247,-0.5361,4.0
RIGHT,5.4508,-2.3922,4.0
RIGHT,4.5628,0.446,4.0
RIGHT,4.5237,-2.8092,4.0
RIGHT,5.9944,-2.5084,4.0
RIGHT,5.3371,-1.2107,4.0
RIGHT,4.5732,-1.8751,4.0
RIGHT,5.3829,-1.9723,4.0
RIGHT,5.0684,-1.1354,4.0
RIGHT,4.9714,2.3509,4.0
RIGHT,5.4489,-0.696,4.0
RIGHT,5.86,-1.2766,4.0
RIGHT,4.6479,0.3216,4.0
RIGHT,5.7518,-1.7957,4.0
RIGHT,5.7306,-1.8412,4.0
RIGHT,4.7632,-1.4555,4.0
RIGHT,4.5326,-1.5683,4.0
RIGHT,4.7164,-1.568,4.0
RIGHT,4.9603,2.6802,4.0
RIGHT,4.7709,1.2537,4.0
RIGHT,5.1195,-1.6687,4.0
RIGHT,5.6769,-2.6508,4.0
RIGHT,4.5095,0.9232,4.0
RIGHT,4.6993,-0.2687,4.0
RIGHT,5.2215,1.837,4.0
RIGHT,5.9881,-2.7211,4.0
RIGHT,4.8586,2.559,4.0
RIGHT,4.3804,-1.7362,4.0
RIGHT,5.234,-0.3137,4.0
RIGHT,5.2569,0.0548,4.0
RIGHT,5.4879999999999995,-1.2781,4.0
RIGHT,4.8823,2.4555,4.0
RIGHT,4.0653,-1.8958,4.0
RIGHT,5.0429,0.1053,4.0
RIGHT,4.9096,-2.6132,4.0
RIGHT,4.8095,-1.4328,4.0
RIGHT,4.6361,-1.0959,4.0
RIGHT,5.4141,-2.778,4.0
RIGHT,4.5872,-1.8456,4.0
RIGHT,4.4868,-1.0879,4.0
RIGHT,4.0573,-1.1851,4.0
RIGHT,4.8006,2.8698,4.0
NOISE,-7.1059,-2.8633,-1.0
NOISE,3.0814,-2.3480000000000003,12.0
NOISE,2.98,0.6736,-1.0
NOISE,7.318,2.2302,-1.0
NOISE,-2.2526,2.4233,6.0
NOISE,-0.0513,5.7719,-1.0
NOISE,3.2535,2.035,-1.0
NOISE,-4.079,5.0813,-1.0
NOISE,-1.1236,-3.2094,2.0
NOISE,-0.5909,5.7072,-1.0
NOISE,2.6057,-5.7284,14.0
NOISE,1.3475,4.4374,25.0
NOISE,6.2048,0.5765,4.0
NOISE,3.6849,4.1961,16.0
NOISE,-0.4688,2.0404,2.0
NOISE,-2.1212,-2.1515,-1.0
NOISE,-6.5383,-4.7918,5.0
NOISE,2.2058,-3.5875,-1.0
NOISE,-2.491,1.9741,6.0
NOISE,5.5086,4.6217,-1.0
NOISE,-6.005,1.0427,-1.0
NOISE,6.9956,-5.2647,-1.0
NOISE,-6.8973,-0.7915,-1.0
NOISE,-3.7989,1.7791,3.0
NOISE,1.4764,2.7728,-1.0
NOISE,-5.4984,2.9277,3.0
NOISE,-2.3346,2.6442,-1.0
NOISE,6.3528,5.4345,-1.0
NOISE,-7.856,5.7283,-1.0
NOISE,-1.1589,3.4571,-1.0
NOISE,5.3071,3.6173,-1.0
NOISE,-1.7616,-5.3648,-1.0
NOISE,7.7291,-2.9717,-1.0
NOISE,-2.4935,-2.3821,-1.0
NOISE,1.5192,2.251,-1.0
NOISE,0.1466,-5.3867,-1.0
NOISE,6.4162,0.2849,4.0
NOISE,-6.6982,-4.2964,5.0
NOISE,-3.5964,-4.7779,-1.0
NOISE,5.5621,5.1142,28.0
NOISE,-1.8345,-2.0982,2.0
NOISE,7.9627,-1.6469999999999998,-1.0
NOISE,7.7051,2.7534,-1.0
NOISE,7.5201,-0.1701,-1.0
NOISE,2.5233,0.9174,-1.0
NOISE,-2.865,-0.965,-1.0
NOISE,1.7266,0.8563,-1.0
NOISE,7.3619,3.3492,19.0
NOISE,-2.1671,5.6417,7.0
NOISE,7.2321,-1.1865,8.0
NOISE,-3.1764,4.4546,-1.0
NOISE,-1.3854,-0.289,27.0
NOISE,-7.9725,-2.1261,15.0
NOISE,-0.3326,-4.1875,-1.0
NOISE,7.0863,-5.3048,-1.0
NOISE,1.8621,-5.4257,14.0
NOISE,3.1256,3.8496,-1.0
NOISE,-3.3964,-3.9613,24.0
NOISE,-4.088,-5.0662,-1.0
NOISE,-2.1099,5.2225,7.0
NOISE,-1.429,-5.6435,-1.0
NOISE,-2.9673,-1.9346,-1.0
NOISE,7.392,3.4901,19.0
NOISE,-2.997,-0.111,-1.0
NOISE,-3.5207,-2.3209999999999997,3.0
NOISE,-7.1194,-3.6648,-1.0
NOISE,-4.6554,4.1266,-1.0
NOISE,1.0477,-4.7563,-1.0
NOISE,-3.8503,3.0505,23.0
NOISE,2.5083,-5.5558,14.0
NOISE,2.1413,-3.8671,-1.0
NOISE,-1.454,-3.5419,-1.0
NOISE,-2.7805,0.8005,-1.0
NOISE,-1.8834,0.4439,-1.0
NOISE,-0.828,4.7309,9.0
NOISE,-5.848,0.1339,3.0
NOISE,-3.0893,2.108,-1.0
NOISE,5.3634,5.5361,28.0
NOISE,-2.6347,1.4636,6.0
NOISE,1.8832,5.0605,-1.0
NOISE,-6.3313,-4.7843,5.0
NOISE,-5.6632,5.0964,-1.0
NOISE,7.6827,-1.4451,8.0
NOISE,-5.7943,4.6959,-1.0
NOISE,-0.6558,4.9101,9.0
NOISE,4.8148,5.6709,-1.0
NOISE,7.1276,0.7726,26.0
NOISE,-5.5011,3.252,3.0
NOISE,4.9049,-5.6435,-1.0
NOISE,3.2521,-4.47,22.0
NOISE,5.985,0.1787,4.0
NOISE,3.3014,-2.3312,4.0
NOISE,-2.2672,5.7008,7.0
NOISE,6.2388,-5.3415,-1.0
NOISE,0.897,2.2068,2.0
NOISE,5.1969,-4.1887,10.0
NOISE,-2.4245,-3.1377,-1.0
NOISE,4.2362,1.8396,4.0
NOISE,7.2319,2.9308,-1.0
NOISE,1.1845,5.4019,-1.0
NOISE,5.0565,-4.8587,-1.0
NOISE,7.0687,-4.5458,-1.0
NOISE,4.8602,-4.2266,10.0
NOISE,0.2459,-3.8521,-1.0
NOISE,3.6025,4.2433,16.0
NOISE,0.6755,2.9755,2.0
NOISE,-7.2656,3.3156,-1.0
NOISE,-1.2793,0.7371,2.0
NOISE,-4.6219,4.762,-1.0
NOISE,-3.5318,-5.8631,-1.0
NOISE,-6.4482,1.5164,-1.0
NOISE,-3.9457,-5.1771,-1.0
NOISE,-2.3594,-2.6974,-1.0
NOISE,-7.0109,-0.0254,21.0
NOISE,7.645,-1.1293,8.0
NOISE,0.9705,-0.6368,2.0
NOISE,-7.2869,1.1265,-1.0
NOISE,3.8083,-0.0088,-1.0
NOISE,0.6594,5.1981,-1.0
NOISE,-0.7751,3.4951,-1.0
NOISE,2.6542,2.9842,-1.0
NOISE,7.1058,-0.7364,8.0
NOISE,-3.8693,0.2899,-1.0
NOISE,7.3714,3.0037,-1.0
NOISE,-6.992999999999999,3.3506,-1.0
NOISE,4.5077,2.2422,4.0
NOISE,2.0121,5.1231,-1.0
NOISE,2.0515,-4.7262,-1.0
NOISE,-6.9435,-4.8201,5.0
NOISE,6.0212,-0.1324,4.0
NOISE,-5.4524,-4.5742,11.0
NOISE,-7.3247,1.7646,-1.0
NOISE,6.7191,-3.7708,-1.0
NOISE,3.6077,1.1079,-1.0
NOISE,3.8184,-0.2508,-1.0
NOISE,-2.2516,2.4332,6.0
NOISE,3.9177,5.6745,-1.0
NOISE,-3.4498,1.3889,3.0
NOISE,-6.1741,0.3307,21.0
NOISE,-3.2644,3.5201,-1.0
NOISE,6.8061,-5.0102,-1.0
NOISE,-1.8039,-0.4526,27.0
NOISE,4.0743,-3.9201,-1.0
NOISE,-3.1751,-4.1295,24.0
NOISE,-4.5179,3.1876,3.0
NOISE,-2.583,-3.8789999999999996,24.0
NOISE,0.9348,1.4952,13.0
NOISE,6.3974,-4.4422,-1.0
NOISE,-4.9729,-5.8352,-1.0
NOISE,7.7494,5.6298,-1.0
NOISE,2.1055,4.2652,-1.0
NOISE,7.1661,-1.8051,-1.0
NOISE,-2.78,-5.8399,-1.0
NOISE,3.9852,3.1773,4.0
NOISE,3.1465,4.4254,-1.0
NOISE,-1.2765,-1.484,2.0
NOISE,-7.6933,5.9433,-1.0
NOISE,1.932,5.5814,-1.0
NOISE,6.5476,-4.0167,-1.0
NOISE,-6.4747,-4.6443,5.0
NOISE,-6.3516,3.5068,-1.0
NOISE,-0.1826,-3.5204,-1.0
NOISE,5.1698,-4.7067,10.0
NOISE,-2.09,-4.5158,-1.0
NOISE,-2.1237,4.1087,20.0
NOISE,-2.8808,5.6777,7.0
NOISE,2.9993,-2.3655,12.0
NOISE,-1.7517,-2.0266,2.0
NOISE,4.0091,3.4847,4.0
NOISE,-6.15,-3.6189,-1.0
NOISE,7.6839,-5.5332,-1.0
NOISE,-4.6028,3.2423,3.0
NOISE,-0.3416,3.7966,-1.0
NOISE,2.9931,-2.6179,12.0
NOISE,3.6191,-2.4758,4.0
NOISE,-5.9096,-0.0963,3.0
NOISE,4.1495,3.4985,4.0
NOISE,-7.2957,-0.0371,-1.0
NOISE,3.8295,-3.5473,-1.0
NOISE,3.2462,-5.9892,-1.0
NOISE,-7.1105,-3.8781,-1.0
NOISE,-3.0641,2.0086,3.0
NOISE,-7.4282,3.3492,-1.0
NOISE,-4.1397,3.634,23.0
NOISE,-6.7741,3.1802,-1.0
NOISE,7.5901,-4.7775,-1.0
NOISE,1.9336,-1.2592,-1.0
NOISE,-2.9777,-4.9030000000000005,18.0
NOISE,-0.7171,0.3623,2.0
NOISE,-0.8428,-5.6454,-1.0
NOISE,-1.1341,-5.1538,-1.0
NOISE,2.7767,5.5967,-1.0
NOISE,0.7906,1.3616,13.0
NOISE,-1.2538,4.5676,9.0
NOISE,-6.4571,0.2025,21.0
NOISE,0.789,4.1581,-1.0
NOISE,7.6816,1.4375,26.0
NOISE,4.5283,-5.3377,-1.0
NOISE,6.8035,3.8803,19.0
NOISE,-2.448,-5.9276,-1.0
NOISE,-0.2769,3.5291,-1.0
NOISE,6.1355,-0.4692,4.0
NOISE,4.7267,4.8242,28.0
NOISE,7.0964,5.4183,-1.0
NOISE,7.9392,0.8690000000000001,26.0
NOISE,-7.5481,3.0481,-1.0
NOISE,7.4552,-5.9143,-1.0
NOISE,-6.69,2.5091,-1.0
NOISE,0.7197,5.7473,-1.0
NOISE,-0.4551,-5.1608,-1.0
NOISE,-1.8209,-0.2412,27.0
NOISE,-2.7277,4.7588,7.0
NOISE,6.2451,1.6799,-1.0
NOISE,-1.2207,-1.8471,2.0
NOISE,7.1067,-0.8715,8.0
NOISE,2.3607,5.42,-1.0
NOISE,-7.8359,-0.8595,-1.0
NOISE,-5.0714,-4.2457,11.0
NOISE,-3.713,-3.1567,3.0
NOISE,-6.4451,0.4988,21.0
NOISE,1.6059,-3.9251,-1.0
NOISE,3.4334,-3.4768,-1.0
NOISE,-3.0393,-1.2886,-1.0
NOISE,1.9126,-1.7833,-1.0
NOISE,-7.8972,-1.6526,15.0
NOISE,2.7329,-4.4184,22.0
NOISE,-1.5398,3.3336,-1.0
NOISE,7.2907,3.4737,19.0
NOISE,6.4194,-1.5441,4.0
NOISE,6.0873,3.2613,-1.0
NOISE,-7.2284,-5.4082,17.0
NOISE,1.3964,-4.5543,-1.0
NOISE,7.0623,4.9746,-1.0
NOISE,-4.0205,4.9735,-1.0
NOISE,3.6889999999999996,-5.3624,22.0
NOISE,-0.1684,4.9015,9.0
NOISE,3.2124,2.9545,-1.0
NOISE,-1.0614,-0.0175,2.0
NOISE,-1.1789,-0.5351,2.0
NOISE,-2.381,-3.8672,-1.0
NOISE,-4.9118,3.4416,3.0
NOISE,-0.6271,1.8843,2.0
NOISE,7.4043,5.8757,-1.0
NOISE,0.0801,-4.0146,-1.0
NOISE,-5.6665,-4.5557,11.0
NOISE,-1.8456,-3.6373,-1.0
NOISE,-7.5493,-3.9562,-1.0
NOISE,5.5002,1.3002,4.0
NOISE,-6.6922,-2.1658,3.0
NOISE,-4.3721,1.8724,3.0
NOISE,4.8428,4.7989999999999995,28.0
NOISE,-3.9629,2.0274,3.0
NOISE,1.2237,1.1585,13.0
NOISE,3.3128,3.2673,-1.0
NOISE,-0.8759,3.571,-1.0
NOISE,-6.0332,-0.2267,3.0
NOISE,-7.9903,-4.7926,-1.0
NOISE,0.4785,3.2230000000000003,2.0
NOISE,2.167,-5.0499,-1.0
NOISE,-1.7815,-0.1936,27.0
NOISE,-2.8445,1.337,-1.0
NOISE,-7.1147,1.5914,-1.0
NOISE,-3.9431,1.9448,3.0
NOISE,-1.3923,5.4421,-1.0
NOISE,3.1568,2.0709,-1.0
NOISE,2.2509,-4.6931,-1.0
NOISE,3.0262,-0.9403,-1.0
NOISE,-1.0093,5.6897,-1.0
NOISE,5.9483,0.2449,4.0
NOISE,7.9263,1.3154,26.0
NOISE,2.0675,-5.6425,14.0
NOISE,3.7695,3.9925,16.0
NOISE,-4.7309,4.6457,-1.0
NOISE,-6.4475,3.9469,-1.0
NOISE,-3.0624,-2.7767,-1.0
NOISE,7.2014,5.2521,-1.0
NOISE,-1.7731,3.8098,20.0
NOISE,4.8968,-4.0725,10.0
NOISE,-2.3245,2.8857,-1.0
NOISE,5.9013,2.1078,-1.0
NOISE,7.8134,2.4411,-1.0
NOISE,-7.73,-2.1279,15.0
NOISE,-1.1761,-0.6416,2.0
NOISE,1.6296,-3.4911,-1.0
NOISE,3.9417,-3.4834,4.0
NOISE,-0.2566,-3.7297,-1.0
NOISE,2.3767,-0.4172,-1.0
NOISE,-0.5185,2.0806,2.0
NOISE,-5.7263,-3.216,3.0
NOISE,-1.4315,5.9277,-1.0
NOISE,-2.8512,5.7905,7.0
NOISE,-2.6796,4.0908,-1.0
NOISE,3.7030000000000003,4.5148,16.0
NOISE,7.5685,-2.28,-1.0
NOISE,4.532,-4.5952,-1.0
NOISE,4.7202,3.8358,4.0
NOISE,-4.9709,3.5923,3.0
NOISE,-0.0454,-5.5631,-1.0
NOISE,-2.6637,-1.4906,-1.0
NOISE,-7.8253,2.2601,-1.0
NOISE,2.0952,5.5739,-1.0
NOISE,2.2349,-4.4778,-1.0
NOISE,-0.0697,-4.927,-1.0
NOISE,6.249,-2.0581,4.0
NOISE,4.7792,5.2494,28.0
NOISE,1.4255,2.2879,-1.0
NOISE,5.1394,3.4552,4.0
NOISE,5.985,4.9665,-1.0
NOISE,-2.1189,5.702000000000001,7.0
NOISE,2.5351,-1.9546,-1.0
NOISE,-7.9074,2.5688,-1.0
NOISE,6.02,2.6287,-1.0
NOISE,4.1536,1.5972,-1.0
NOISE,6.2604,0.6732,4.0
NOISE,4.7826,5.5003,28.0
NOISE,5.4657,-3.2099,4.0
NOISE,3.0043,-3.9227,-1.0
NOISE,3.0388,0.5932,-1.0
NOISE,4.7578,3.8988,-1.0
NOISE,-2.543,5.3713,7.0
NOISE,-4.9435,5.9689,-1.0
NOISE,2.9585,4.5983,-1.0
NOISE,-0.7434,0.3999,2.0
NOISE,0.1449,4.4965,9.0
NOISE,-1.2031,-4.5793,-1.0
NOISE,-5.8172,-4.2143,5.0
NOISE,3.0484,3.5835,-1.0
NOISE,3.2953,2.0566,-1.0
NOISE,2.1085,-0.8475,-1.0
NOISE,0.0419,-4.0059,-1.0
NOISE,-1.5517,4.0722,20.0
NOISE,7.7342,5.6913,-1.0
NOISE,2.0879,3.9629,-1.0
NOISE,-2.8715,-5.5416,18.0
NOISE,-7.7961,-3.0468,-1.0
NOISE,2.8137,5.8317,-1.0
NOISE,-0.5469,-4.3818,-1.0
NOISE,-5.2526,-4.9667,11.0
NOISE,5.8056,-0.7077,4.0
NOISE,0.7545,0.9749,2.0
NOISE,2.0447,-3.5866,-1.0
NOISE,-7.056,-3.3719,-1.0
NOISE,6.7956,-4.45,-1.0
NOISE,-6.5022,-3.9354,5.0
NOISE,2.785,-5.3389,22.0
NOISE,-7.0176,-5.3971,17.0
NOISE,7.4689,4.9391,-1.0
NOISE,7.6532,3.3922,-1.0
NOISE,1.1159,0.8995,13.0
NOISE,0.13,-5.1374,-1.0
NOISE,2.4505,-3.6933,-1.0
NOISE,-0.8791,3.2968,-1.0
NOISE,-1.2762,2.1767,-1.0
NOISE,-7.6836,-0.0724,-1.0
NOISE,-1.8885,2.2266,-1.0
NOISE,2.5615,-2.6482,12.0
NOISE,4.805,4.614,-1.0
NOISE,2.2640000000000002,-3.6408,-1.0
NOISE,-1.7302,5.9568,7.0
NOISE,3.5349,-1.2053,4.0
NOISE,-5.4544,3.8884,-1.0
NOISE,3.5561,-1.2536,4.0
NOISE,-6.3353,2.6739,-1.0
NOISE,3.9814,-5.115,-1.0
NOISE,0.7208,3.759,-1.0
NOISE,6.4673,-1.0662,4.0
NOISE,-3.3262,-4.3587,24.0
NOISE,-5.9329,-3.4138,3.0
NOISE,1.6028,3.0736,-1.0
NOISE,2.3334,-1.2686,-1.0
NOISE,2.0192,-5.9395,14.0
NOISE,-7.5901,5.2646,-1.0
NOISE,-2.8065,-4.1408,24.0
NOISE,-2.7751,3.2441,-1.0
NOISE,6.3467,-4.7896,-1.0
NOISE,-0.0884,3.8451,-1.0
NOISE,-2.5097,-1.2796,-1.0
NOISE,3.2015,-4.4902,22.0
NOISE,-5.624,-5.9582,-1.0
NOISE,5.0945,4.0987,-1.0
NOISE,3.6198,3.5494,4.0
NOISE,6.4356,1.2844,-1.0
NOISE,-3.9866,-0.7093,3.0
NOISE,4.5645,-4.8918,-1.0
NOISE,-2.2933,1.6872,6.0
NOISE,6.2067,0.708,4.0
NOISE,-7.0474,-4.9753,5.0
NOISE,-7.0925,-4.9922,17.0
NOISE,1.9104,0.927,-1.0
NOISE,-7.1189,1.2416,-1.0
NOISE,-1.6784,4.6882,-1.0
NOISE,-0.3727,4.6104,9.0
NOISE,3.8874,0.6629,4.0
NOISE,-4.0605,3.1618,3.0
NOISE,5.4676,5.202000000000001,28.0
NOISE,-7.3031,4.5511,-1.0
NOISE,-6.196000000000001,5.3415,-1.0
NOISE,-6.1083,2.7747,3.0
NOISE,5.4111,-4.1854,10.0
NOISE,-6.0078,2.8343,3.0
NOISE,-6.6651,-0.1236,21.0
NOISE,-6.5573,-4.5066,5.0
NOISE,-2.5995,-5.0701,18.0
NOISE,4.1301,0.8168,4.0
NOISE,3.3345,-0.7493,4.0
NOISE,-6.6549,-4.3546,5.0
NOISE,-3.1821,1.4974,3.0
NOISE,1.8588,-0.9316,-1.0
NOISE,-3.2310000000000003,1.5196,3.0
NOISE,7.2108,0.677,26.0
NOISE,7.7072,-0.3447,-1.0
NOISE,1.5479,3.7167,25.0
NOISE,4.3678,-5.5308,-1.0
NOISE,1.0162,5.4554,-1.0
NOISE,-1.2639,3.7402,-1.0
NOISE,6.9664,3.61,19.0
NOISE,-1.8184,2.2679,-1.0
NOISE,5.3347,-3.8853,10.0
NOISE,-1.9951,4.0074,20.0
NOISE,-4.6002,-5.2506,-1.0
NOISE,-2.4218,-2.6551,-1.0
NOISE,-4.0534,1.4448,3.0
NOISE,1.2631,0.615,13.0
NOISE,-7.3297,2.8494,-1.0
NOISE,7.2432,3.3658,19.0
NOISE,-2.9505,4.7401,7.0
NOISE,0.8755,5.3227,-1.0
NOISE,6.5978,-4.4618,-1.0
NOISE,-6.3819,0.914,-1.0
NOISE,6.9343,2.8999,-1.0
NOISE,-2.4744,-5.0680000000000005,18.0
NOISE,5.6284,2.2662,4.0
NOISE,7.921,3.9882,-1.0
NOISE,-3.0357,-5.3736,18.0
NOISE,7.8872,2.7477,-1.0
NOISE,-2.1281,-1.3855,-1.0
NOISE,7.1892,0.4342,-1.0
NOISE,-7.3548,4.0688,-1.0
NOISE,0.6933,-4.7295,-1.0
NOISE,-1.4,-2.2465,2.0
NOISE,-0.5252,-3.6754,-1.0
NOISE,-0.4598,5.3107,9.0
NOISE,-6.1097,3.1836,-1.0
NOISE,-7.9966,-4.8684,-1.0
NOISE,3.1281,0.5508,-1.0
NOISE,-2.2792,-4.7181,18.0
NOISE,-7.5041,-3.6507,-1.0
NOISE,6.7493,2.5035,-1.0
NOISE,-5.1883,3.3634,3.0
NOISE,5.8085,-3.262,4.0
NOISE,6.0569,1.1262,4.0
NOISE,6.7795,-5.864,-1.0
NOISE,7.4267,-0.3043,-1.0
NOISE,-7.2476,-5.2158,17.0
NOISE,-3.5344,4.5225,-1.0
NOISE,4.1732,3.1121,4.0
NOISE,-2.1092,4.7817,7.0
NOISE,5.356,-4.6327,10.0
NOISE,-6.5467,0.0617,21.0
NOISE,7.7406,0.9983,26.0
NOISE,-6.0757,2.5019,3.0
NOISE,-0.8677,4.5909,9.0
NOISE,-2.8368,-2.7898,-1.0
NOISE,-6.9487,-2.7832,-1.0
NOISE,-6.5204,-0.39799999999999996,21.0
NOISE,0.8316,0.2572,2.0
NOISE,1.1775,-5.4987,-1.0
NOISE,-5.0922,-3.4229,3.0
NOISE,-1.3722,-3.8569999999999998,-1.0
NOISE,7.3319,-4.8284,-1.0
NOISE,-2.3043,4.3472,20.0
NOISE,1.9834,0.9499,-1.0
NOISE,-0.5187,3.6947,-1.0
NOISE,3.9296,-0.078,4.0
NOISE,2.9861,-4.6464,22.0
NOISE,-0.6432,5.9743,-1.0
NOISE,1.0156,-5.3223,-1.0
NOISE,-7.7935,-1.226,-1.0
NOISE,3.7246,4.0280000000000005,16.0
NOISE,-5.1610000000000005,4.8868,-1.0
NOISE,-1.9579,3.2681,-1.0
NOISE,3.3678,-5.3038,22.0
NOISE,1.8453,0.6648,-1.0
NOISE,3.4246,-5.1758,22.0
NOISE,5.2472,4.3991,-1.0
NOISE,4.0263,-0.3914,4.0
NOISE,-6.8166,-4.5295,5.0
NOISE,-4.4568,2.5288,3.0
NOISE,1.1846,2.4171,2.0
NOISE,-5.7694,-4.7148,5.0
NOISE,5.2465,-5.5885,-1.0
NOISE,2.0540000000000003,-0.6703,-1.0
NOISE,0.7874,2.4441,2.0
NOISE,5.6587,3.3005,-1.0
NOISE,1.2169,4.9475,-1.0
NOISE,7.0009,-1.4173,8.0
NOISE,7.5027,-5.8407,-1.0
NOISE,1.8741,-4.6174,-1.0
NOISE,7.5435,1.8130000000000002,-1.0
NOISE,-3.3494,-1.8856,-1.0
NOISE,7.1112,-0.4011,-1.0
NOISE,4.6072,3.2659,4.0
NOISE,-1.7789,-4.6379,-1.0
NOISE,0.5606,2.2621,2.0
NOISE,-4.481,5.0862,-1.0
NOISE,1.6548,5.0291,-1.0
NOISE,-2.1713,0.1866,-1.0
NOISE,-1.063,1.5474,2.0
NOISE,5.8465,-5.16,-1.0
NOISE,7.0524,-4.6235,-1.0
NOISE,0.1115,3.3869,2.0
NOISE,6.0911,1.7496,-1.0
NOISE,-3.21,4.9661,-1.0
NOISE,3.3218,-5.3927,22.0
NOISE,7.9318,-0.1016,-1.0
NOISE,5.6182,2.6069999999999998,4.0
NOISE,-2.5748,-1.4338,-1.0
NOISE,-4.8469,3.4214,3.0
NOISE,3.4051,-2.6548,4.0
NOISE,-6.9563,0.2632,21.0
NOISE,-2.1308,-0.33799999999999997,-1.0
NOISE,5.5655,5.8863,-1.0
NOISE,6.9965,-2.6312,-1.0
NOISE,-3.6298,5.6997,-1.0
NOISE,1.5519,3.4418,25.0
NOISE,-1.6858,4.4065,20.0
NOISE,7.4099,-0.0932,-1.0
NOISE,-7.7178,-3.6153,-1.0
NOISE,6.6719,4.6931,-1.0
NOISE,4.3981,2.9137,4.0
NOISE,-3.9410000000000003,2.9451,23.0
NOISE,3.0842,-5.8779,22.0
NOISE,4.1485,2.7753,4.0
NOISE,7.1271,-2.7119999999999997,-1.0
NOISE,-3.7402,3.7561,23.0
NOISE,-1.3029,3.0153,-1.0
NOISE,6.4913,-2.6469,4.0
NOISE,4.2941,-5.0559,-1.0
